,Unnamed: 0,ID,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
32700,45189,0x5228,21.0,4.7,Windy,Low,2,Snack,motorcycle,1.0,No,Metropolitian,17,20002.49101833479
32701,43109,0x972f,30.0,4.0,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,34,20002.49101833479
32702,5722,0x4bd,,,,,3,Meal,electric_scooter,0.0,,Metropolitian,10,20002.49101833479
32703,9135,0xc238,21.0,4.8,Sunny,Low,0,Meal,motorcycle,0.0,No,Urban,21,20002.49101833479
32704,43793,0x1743,25.0,4.6,Cloudy,Jam,1,Drinks,scooter,0.0,No,Metropolitian,33,20002.49101833479
32705,18753,0xd061,32.0,4.5,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,47,20002.49101833479
32706,4967,0x1ebb,,,Fog,Jam,0,Drinks,motorcycle,,No,Metropolitian,42,20002.49101833479
32707,18601,0xbf91,,,Fog,Low,1,Snack,motorcycle,1.0,No,Metropolitian,31,20002.49101833479
32708,24532,0x8b90,34.0,4.5,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Urban,25,20002.49101833479
32709,19710,0x6a44,29.0,5.0,Cloudy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,33,20002.49101833479
32710,36777,0x97d9,29.0,4.0,Sandstorms,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,36,20002.49101833479
32711,15515,0x6d3,25.0,4.7,Windy,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,38,20002.49101833479
32712,3583,0xc33f,30.0,4.9,Sandstorms,Low,2,Drinks,scooter,1.0,No,Metropolitian,17,20002.49101833479
32713,45340,0xd299,23.0,4.7,Sandstorms,High,1,Buffet,scooter,1.0,No,Urban,19,20002.49101833479
32714,18020,0xa713,37.0,5.0,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,24,20002.49101833479
32715,22601,0x8e02,22.0,4.8,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,30,20002.49101833479
32716,18852,0x2043,25.0,4.9,Sunny,Medium,2,Meal,motorcycle,1.0,No,Urban,19,20002.49101832739
32717,12424,0xc5ac,38.0,4.7,Fog,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,48,20002.49101832739
32718,27691,0x1cd6,25.0,4.9,Fog,Low,0,Drinks,motorcycle,1.0,No,Urban,16,20002.49101832739
32719,41045,0xd11,27.0,5.0,Cloudy,Medium,1,Snack,scooter,1.0,No,Metropolitian,38,20002.49101832739
32720,22357,0xc4fb,22.0,4.9,Windy,Medium,0,Snack,motorcycle,1.0,No,Urban,26,20002.49101832739
32721,28247,0xacc,24.0,4.7,Cloudy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,24,20002.49101832739
32722,36435,0x8ee9,32.0,4.3,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,49,20002.49101832739
32723,31312,0x6540,34.0,4.7,Fog,Low,1,Buffet,scooter,1.0,No,Metropolitian,19,20002.49101832739
32724,21542,0xba5c,20.0,4.6,Sunny,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,10,20002.49101832739
32725,23360,0xaaec,28.0,4.9,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,15,20002.49101832739
32726,10211,0xdc3d,33.0,4.6,Sunny,Medium,2,Drinks,scooter,1.0,No,Metropolitian,19,20002.49101832739
32727,36191,0x1fa3,39.0,4.6,Windy,Medium,2,Drinks,electric_scooter,0.0,No,Metropolitian,25,20002.49101832739
32728,10717,0x325b,24.0,4.5,Stormy,High,2,Meal,electric_scooter,0.0,No,Urban,28,20002.491018193283
32729,8199,0x1ad7,20.0,4.9,Fog,Low,2,Snack,scooter,1.0,No,Metropolitian,16,20002.491018193283
32730,18793,0x7bde,30.0,4.0,Sandstorms,Medium,1,Drinks,scooter,1.0,No,Metropolitian,31,20002.491018193283
32731,19596,0xa5d2,34.0,5.0,Sandstorms,High,2,Meal,motorcycle,0.0,No,Urban,26,20002.491018193283
32732,43894,0x2182,37.0,4.2,Windy,Low,0,Snack,motorcycle,1.0,No,Urban,31,20002.491018193283
32733,5366,0xdbef,35.0,4.9,Fog,Medium,0,Snack,motorcycle,1.0,Yes,Metropolitian,43,20002.491018193283
32734,2895,0x9c64,34.0,5.0,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,25,20002.491018193283
32735,24820,0x1b01,38.0,4.7,Sunny,High,1,Snack,scooter,1.0,No,Metropolitian,24,20002.491018193283
32736,14122,0x94b4,26.0,4.2,Cloudy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,33,20002.491018193283
32737,29290,0x571d,36.0,3.8,Sandstorms,Jam,2,Meal,scooter,0.0,No,Metropolitian,35,20002.491018193283
32738,34064,0xa618,31.0,4.1,Fog,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,36,20002.491018193283
32739,28001,0x5a63,35.0,5.0,Fog,Low,1,Drinks,motorcycle,1.0,No,Urban,17,20002.491018193283
32740,3642,0x77ac,32.0,4.9,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,21,20002.49101562568
32741,42327,0xcf20,21.0,4.5,Cloudy,Low,2,Snack,scooter,1.0,No,Metropolitian,29,20002.49101562568
32742,33650,0x5f58,35.0,4.8,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,26,20002.49101562568
32743,43679,0x246f,24.0,4.7,Cloudy,Medium,1,Snack,scooter,1.0,No,Urban,19,20002.49101562568
32744,30873,0x7625,34.0,4.3,Stormy,Medium,1,Buffet,scooter,1.0,No,Urban,36,20002.49101562568
32745,31030,0x8bae,32.0,4.7,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,24,20002.49101562568
32746,38870,0x56ae,28.0,4.6,Cloudy,Medium,2,Buffet,motorcycle,,No,Urban,36,20002.49101562568
32747,45027,0xc6d2,34.0,4.8,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,24,20002.49101562568
32748,41316,0x4e27,20.0,5.0,Sunny,Jam,2,Meal,scooter,0.0,No,Metropolitian,10,20002.49101562568
32749,21642,0x602d,35.0,3.3,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,33,20002.49101562568
32750,5451,0x2169,22.0,4.4,Stormy,High,0,Drinks,motorcycle,1.0,Yes,Urban,39,20002.491015618576
32751,23544,0x10b8,30.0,4.7,Sandstorms,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,25,20002.491015618576
32752,10685,0xb5ab,24.0,4.7,Stormy,High,1,Drinks,motorcycle,1.0,No,Metropolitian,19,20002.491015618576
32753,15449,0x6408,22.0,4.6,Sunny,Medium,1,Meal,scooter,,No,Metropolitian,16,20002.491015618576
32754,7866,0xd2d7,38.0,5.0,Stormy,High,0,Buffet,motorcycle,0.0,No,Metropolitian,34,20002.491015618576
32755,30527,0xcd4a,38.0,4.9,Cloudy,High,0,Meal,motorcycle,1.0,No,Metropolitian,26,20002.491015618576
32756,31279,0x2476,30.0,4.6,Sandstorms,Jam,2,Drinks,scooter,0.0,No,Metropolitian,26,20002.491015618576
32757,45506,0xb0e5,39.0,4.7,Sunny,Jam,2,Snack,scooter,0.0,No,Metropolitian,25,20002.491014978077
32758,12867,0x5699,29.0,4.6,Stormy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,26,20002.491014978077
32759,28328,0xd40e,20.0,4.6,Stormy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,18,20002.491014978077
32760,13979,0x8c7e,36.0,4.7,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,21,20002.491014978077
32761,26956,0x1462,20.0,4.9,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,25,20002.491014978077
32762,6474,0x8724,36.0,4.0,Stormy,Jam,2,Snack,motorcycle,0.0,No,Metropolitian,33,20002.491014978077
32763,28399,0x9d5f,34.0,5.0,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Urban,28,20002.491014978077
32764,24272,0x28f8,34.0,3.9,Sunny,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,33,20002.491014978077
32765,27808,0x312a,38.0,4.7,Windy,Low,2,Snack,scooter,0.0,No,Metropolitian,18,20002.491014978077
32766,8811,0x81b,,,Sunny,Low,1,Meal,motorcycle,1.0,No,Metropolitian,22,20002.491014978077
32767,27882,0x9bef,34.0,4.6,Stormy,Low,2,Drinks,motorcycle,0.0,No,Metropolitian,21,20002.491014978077
32768,492,0xdcaa,36.0,5.0,Sandstorms,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,43,20002.491006008895
32769,11691,0xd785,20.0,4.9,Stormy,Low,1,Snack,scooter,1.0,No,Urban,13,20002.491006008895
32770,1116,0x6c6e,36.0,4.7,Sandstorms,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,29,20002.491006008895
32771,38405,0x1c46,23.0,4.6,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Urban,24,20002.491006008895
32772,37853,0x10cc,29.0,4.7,Windy,Jam,1,Drinks,scooter,0.0,No,Metropolitian,10,20002.491006008895
32773,30722,0x3b1a,23.0,4.9,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,31,20002.491006008895
32774,1757,0x4839,27.0,4.7,Cloudy,Jam,2,Meal,electric_scooter,2.0,No,Urban,40,20002.491006008895
32775,42315,0x67ba,32.0,3.9,Stormy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,43,20002.491006008895
32776,31433,0x3e7d,30.0,4.7,Cloudy,Medium,1,Snack,scooter,0.0,No,Metropolitian,15,20002.49100521461
32777,39121,0xb008,39.0,4.0,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,28,20002.49100521461
32778,22973,0x675b,21.0,4.7,Fog,Medium,1,Meal,motorcycle,1.0,No,Urban,10,20002.49100521461
32779,44522,0x85ae,36.0,5.0,Sunny,Jam,2,Meal,electric_scooter,1.0,No,Urban,29,20002.49100521461
32780,27076,0x11d7,36.0,4.4,Sandstorms,Jam,0,Drinks,motorcycle,2.0,No,Urban,38,20002.49100521461
32781,45566,0x91d5,34.0,4.9,Stormy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,28,20002.49100521461
32782,21625,0x3afd,21.0,4.2,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,29,20002.49100521461
32783,36412,0x5994,28.0,4.6,Stormy,Low,2,Drinks,scooter,0.0,No,Urban,18,20002.49100521461
32784,19167,0x93fc,32.0,4.7,Stormy,Low,2,Drinks,scooter,1.0,No,Metropolitian,25,20002.49100521461
32785,27045,0x5cc1,28.0,4.5,Sunny,High,0,Snack,motorcycle,1.0,No,Metropolitian,50,20002.49100521461
32786,11185,0xbfb9,32.0,4.8,Windy,Medium,0,Drinks,motorcycle,1.0,Yes,Urban,40,20002.49100521461
32787,34464,0x31a0,32.0,4.7,Cloudy,Low,2,Meal,electric_scooter,1.0,No,Urban,15,20002.49100521461
32788,35063,0xdde4,28.0,4.7,Stormy,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,16,20002.49100521461
32789,5939,0x881f,21.0,4.7,Stormy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,28,20002.490986850098
32790,44424,0x2f46,38.0,4.0,Sandstorms,Low,0,Snack,motorcycle,0.0,No,,30,20002.490986850098
32791,11033,0xd73b,35.0,4.7,Windy,Medium,0,Snack,motorcycle,1.0,No,Urban,32,20002.490986850098
32792,36081,0x2dd8,30.0,3.5,Cloudy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,38,20002.490986850098
32793,14824,0x29cc,36.0,4.9,Sandstorms,Low,2,Snack,scooter,0.0,No,Metropolitian,23,20002.490986850098
32794,24734,0xb81d,26.0,4.7,Stormy,Medium,2,Drinks,motorcycle,0.0,No,Metropolitian,26,20002.490986850098
32795,42375,0x5db,,,Cloudy,Medium,0,Buffet,motorcycle,0.0,Yes,Metropolitian,47,20002.490986850098
32796,9915,0x311e,33.0,4.5,Stormy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,27,20002.490986850098
32797,23989,0xde63,34.0,4.6,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,28,20002.490986850098
32798,32983,0x5a6,,,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,31,20002.490923840563
32799,23091,0x3fca,34.0,4.8,Fog,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,35,20002.490923840563
32800,32430,0x9492,25.0,4.5,Windy,Jam,1,Snack,scooter,1.0,No,Metropolitian,24,20002.490923840563
32801,33840,0x2497,35.0,4.5,Sunny,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,18,20002.490923840563
32802,8682,0x7db2,33.0,3.0,Sunny,Low,0,Buffet,motorcycle,2.0,No,Urban,34,20002.490923576093
32803,7006,0x9c54,23.0,4.7,Fog,Jam,2,Snack,scooter,0.0,No,Urban,28,20002.490923576093
32804,13379,0xd9d5,37.0,4.6,Fog,Jam,1,Snack,scooter,1.0,No,Urban,32,20002.490921911223
32805,41420,0xd370,38.0,4.2,Windy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,34,20002.490921911223
32806,22794,0x3931,21.0,4.1,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,37,20002.490921911223
32807,32082,0xd146,35.0,4.9,Sunny,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,23,20002.490921767123
32808,42568,0x762e,25.0,4.9,Sandstorms,Medium,1,Buffet,scooter,1.0,No,Urban,25,20002.490921767123
32809,31226,0x46c6,21.0,4.6,Sunny,High,1,Meal,motorcycle,0.0,No,Urban,10,20002.490921767123
32810,32793,0x14f4,28.0,4.9,Stormy,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,16,20002.490921767123
32811,11704,0xdf16,22.0,4.4,Cloudy,Jam,2,Snack,motorcycle,1.0,No,Urban,31,20002.49092166168
32812,7659,0x90fe,31.0,4.1,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Urban,32,20002.49092166168
32813,38458,0xd59a,37.0,4.6,Windy,Low,1,Meal,scooter,1.0,No,Urban,23,20002.490921624627
32814,44688,0xbb19,21.0,4.6,Cloudy,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,16,20002.490921624627
32815,12721,0x65fa,35.0,5.0,Sunny,Medium,1,Buffet,scooter,0.0,No,Urban,17,20002.490921425182
32816,9171,0x58bf,21.0,5.0,Sandstorms,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,17,20002.490921425182
32817,26423,0x5ffc,30.0,4.9,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,25,20002.490920867353
32818,11908,0xb6ef,37.0,4.7,Cloudy,Medium,1,Snack,scooter,2.0,No,Metropolitian,42,20002.490920867353
32819,33398,0xb1cc,21.0,5.0,Windy,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,33,20002.490920867353
32820,24968,0x1d3f,28.0,4.9,Windy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,19,20002.49092055678
32821,21607,0x5f4d,23.0,5.0,Sunny,Low,1,Snack,motorcycle,1.0,No,Metropolitian,15,20002.49092055678
32822,41475,0x9a76,24.0,4.7,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,21,20002.49092055678
32823,39382,0x3434,38.0,4.8,Sunny,High,0,Drinks,motorcycle,0.0,No,Metropolitian,26,20002.49092055678
32824,38011,0x466,50.0,6.0,,,3,Meal,scooter,0.0,No,Metropolitian,14,20002.490919924683
32825,33870,0x2828,36.0,4.8,Cloudy,Medium,2,Meal,scooter,0.0,No,Metropolitian,30,20002.490919924683
32826,31131,0xc908,35.0,4.7,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,25,20002.490919729622
32827,21729,0xaef,36.0,4.6,Sandstorms,Low,2,Meal,scooter,1.0,No,Metropolitian,24,20002.490919729622
32828,27233,0xad44,22.0,4.6,Cloudy,Medium,2,Drinks,scooter,0.0,No,Metropolitian,12,20002.49091963015
32829,2204,0xcfe,,,Cloudy,Low,2,Snack,scooter,1.0,No,,14,20002.49091963015
32830,41448,0xd980,35.0,4.1,Stormy,Medium,2,Snack,scooter,1.0,No,Metropolitian,33,20002.4909192421
32831,28572,0x8b29,32.0,4.6,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,38,20002.4909192421
32832,24770,0x8971,22.0,4.7,Fog,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,28,20002.4909192421
32833,11308,0x2b6d,32.0,4.6,Cloudy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,47,20002.490919154294
32834,13767,0x8060,39.0,4.9,Cloudy,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,36,20002.490919154294
32835,28151,0x69ef,31.0,4.1,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,32,20002.490919134172
32836,27606,0x71a,,,Sandstorms,Medium,2,Buffet,scooter,1.0,No,Urban,22,20002.490919134172
32837,23303,0x5cb5,21.0,5.0,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,33,20002.490919134172
32838,4426,0x4bea,31.0,3.5,Windy,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,32,20002.49091878456
32839,20936,0x18da,,,Sunny,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,16,20002.49091878456
32840,20963,0x6640,38.0,4.6,Stormy,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,29,20002.49091878456
32841,33487,0xdfd,35.0,4.7,Windy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,23,20002.490918556596
32842,6155,0x14a2,21.0,4.8,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,21,20002.490918556596
32843,20093,0xced6,30.0,4.9,Windy,High,0,Snack,motorcycle,1.0,No,Metropolitian,36,20002.490917299372
32844,4025,0xa63e,20.0,5.0,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,24,20002.49069090528
32845,40992,0x95d2,32.0,4.8,Stormy,Low,2,Snack,scooter,0.0,No,Metropolitian,28,20002.49069090528
32846,29336,0xcc31,39.0,4.6,Stormy,Low,2,Snack,electric_scooter,1.0,No,,19,20002.49069090528
32847,17908,0x473e,36.0,4.3,Stormy,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,35,20002.49069044082
32848,30431,0x9e73,32.0,4.8,Stormy,Low,1,Buffet,scooter,1.0,No,Metropolitian,28,20002.49069044082
32849,20447,0x664d,34.0,4.0,Sandstorms,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,34,20002.49069044082
32850,28038,0xbd15,24.0,5.0,Windy,Low,1,Drinks,scooter,0.0,No,Metropolitian,10,20002.490690313807
32851,15493,0x467f,28.0,4.8,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,21,20002.490690313807
32852,30116,0xcdcb,34.0,5.0,Stormy,Medium,1,Drinks,scooter,1.0,No,Urban,29,20002.490689775765
32853,5818,0xc4bc,23.0,4.9,Stormy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,27,20002.490689775765
32854,32245,0xc902,27.0,4.6,Stormy,Jam,2,Meal,scooter,0.0,No,Metropolitian,18,20002.490689764865
32855,3866,0x21f0,27.0,4.7,Sandstorms,Low,2,Meal,motorcycle,0.0,No,Metropolitian,17,20002.490689764865
32856,2745,0x46b3,33.0,3.7,Windy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,37,20002.490689764865
32857,11867,0xc8ca,36.0,4.8,Windy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,29,20002.490689764865
32858,10704,0x7e58,24.0,5.0,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,32,20002.490689495302
32859,11950,0xcebd,31.0,4.8,Stormy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,25,20002.490689495302
32860,19611,0x852,34.0,4.8,Sunny,Low,1,Buffet,scooter,0.0,No,Urban,15,20002.490689495302
32861,36982,0xad1b,24.0,4.7,Fog,Low,0,Snack,motorcycle,0.0,No,Metropolitian,19,20002.49068925377
32862,20307,0x5de3,37.0,4.9,Fog,Low,0,Drinks,motorcycle,2.0,Yes,Metropolitian,40,20002.49068925377
32863,26853,0xab55,39.0,4.6,Cloudy,Low,0,Snack,motorcycle,0.0,No,Urban,38,20002.49068925377
32864,15193,0x1985,39.0,4.9,Stormy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,25,20002.4906890972
32865,19643,0xc8e8,35.0,4.5,Sunny,Low,2,Drinks,electric_scooter,1.0,No,Urban,16,20002.4906890972
32866,1401,0xe263,31.0,4.7,Windy,Low,2,Buffet,scooter,1.0,No,Metropolitian,26,20002.4906890972
32867,31128,0xaafb,36.0,3.5,Sandstorms,Jam,2,Drinks,scooter,0.0,No,Metropolitian,34,20002.4906890972
32868,12828,0x3b51,27.0,4.9,Cloudy,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,12,20002.490689068512
32869,24087,0x1957,30.0,4.5,Sunny,Jam,1,Buffet,scooter,0.0,No,Metropolitian,24,20002.490689068512
32870,36021,0xc5ea,22.0,4.7,Windy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,20,20002.490689068512
32871,43989,0x1737,33.0,4.8,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,25,20002.49068881498
32872,34926,0x615,,,Stormy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,22,20002.490688804308
32873,41346,0x28ba,22.0,4.1,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Urban,36,20002.490688804308
32874,24472,0x71b1,37.0,4.7,Sandstorms,Medium,1,Drinks,scooter,,No,Metropolitian,30,20002.490688804308
32875,17058,0x33ab,20.0,4.3,Cloudy,High,1,Buffet,motorcycle,0.0,No,Metropolitian,33,20002.490688801638
32876,31881,0x5dfa,38.0,4.7,Sandstorms,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,27,20002.490688702677
32877,37261,0x6f9a,21.0,4.9,Cloudy,Jam,1,Snack,scooter,1.0,No,Urban,33,20002.490688702677
32878,39779,0x89ea,37.0,4.6,Fog,Jam,0,Buffet,motorcycle,1.0,No,Semi-Urban,52,20002.490688702677
32879,42225,0xcab7,22.0,4.5,Windy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,26,20002.49068865531
32880,36609,0xe24c,30.0,4.2,Sandstorms,Jam,0,Snack,motorcycle,3.0,No,Metropolitian,47,20002.49068865531
32881,18199,0x3059,37.0,4.5,Cloudy,High,0,Meal,motorcycle,0.0,No,Metropolitian,27,20002.4906873956
32882,20132,0xd121,30.0,4.2,Windy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,33,20002.4906873956
32883,28172,0xd2c9,32.0,4.9,Stormy,Medium,2,Buffet,scooter,0.0,No,Metropolitian,21,20002.4906873956
32884,2100,0xe16c,22.0,4.9,Sunny,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,14,20002.4906873956
32885,34441,0x6486,20.0,4.8,Stormy,Jam,1,Drinks,motorcycle,,No,Urban,22,20002.490249924842
32886,10293,0x2b1c,33.0,4.7,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,30,20002.490249924842
32887,4213,0x13dc,20.0,4.6,Fog,Jam,0,Meal,motorcycle,1.0,No,Urban,29,20002.490249924842
32888,26672,0x983f,33.0,4.8,Fog,Low,1,Meal,scooter,1.0,No,,18,20002.490249924842
32889,7480,0x7a89,26.0,5.0,Sandstorms,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,16,20002.490249924842
32890,14562,0x6620,26.0,4.7,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,25,20002.490249924842
32891,42058,0x1688,28.0,4.8,Windy,Low,2,Snack,motorcycle,1.0,No,Metropolitian,13,20002.490249924842
32892,8547,0xd031,33.0,4.6,Sunny,Medium,1,Buffet,motorcycle,1.0,No,Urban,17,20002.490249924842
32893,16923,0xa583,33.0,4.8,Sunny,High,1,Buffet,motorcycle,1.0,No,Metropolitian,18,20002.490249924842
32894,19604,0x22f3,27.0,5.0,Cloudy,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,21,20002.490249924842
32895,23554,0x3969,30.0,4.4,Fog,Medium,1,Buffet,scooter,2.0,No,Metropolitian,38,20002.490249924842
32896,30499,0xbffa,30.0,4.0,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,33,20002.49024625837
32897,45072,0xcddf,21.0,4.7,Cloudy,Low,1,Meal,motorcycle,0.0,No,Urban,19,20002.49024625837
32898,18135,0x6c9a,24.0,4.4,Fog,Jam,2,Buffet,scooter,1.0,No,Metropolitian,31,20002.49024625837
32899,20360,0x54d3,27.0,4.9,Sandstorms,High,1,Meal,scooter,1.0,No,,10,20002.49024625837
32900,18156,0x5546,32.0,4.6,Fog,Medium,2,Snack,scooter,0.0,No,Metropolitian,17,20002.49024625837
32901,10860,0x1bd0,29.0,4.8,Windy,Jam,2,Drinks,scooter,0.0,No,Metropolitian,25,20002.49024625837
32902,27747,0x8a04,31.0,4.3,Fog,Jam,2,Drinks,scooter,0.0,No,Semi-Urban,46,20002.49024625837
32903,34773,0xf6f,39.0,4.4,Windy,Jam,1,Snack,scooter,2.0,No,Metropolitian,37,20002.49024625837
32904,30154,0x770b,38.0,4.3,Windy,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,44,20002.49024625837
32905,20808,0x513c,24.0,4.6,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,24,20002.49024625837
32906,45410,0x51e9,37.0,4.4,Cloudy,Medium,2,Snack,scooter,1.0,No,Urban,39,20002.49024625837
32907,15887,0xa748,31.0,4.7,Cloudy,Jam,2,Drinks,electric_scooter,1.0,Yes,Metropolitian,47,20002.49024119101
32908,15233,0x8cca,34.0,4.7,Sunny,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,20,20002.49024119101
32909,26654,0xe24,20.0,4.9,Cloudy,Low,2,Meal,motorcycle,1.0,No,Metropolitian,18,20002.49024119101
32910,24972,0xe0ea,22.0,4.6,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,24,20002.49024119101
32911,27364,0xc5e7,25.0,4.7,Windy,High,0,Drinks,motorcycle,1.0,No,Metropolitian,22,20002.49024119101
32912,2257,0xce15,20.0,4.4,Windy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,26,20002.49024119101
32913,13324,0xdf93,39.0,5.0,Fog,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,54,20002.49024119101
32914,20456,0x5723,25.0,4.8,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,38,20002.49024119101
32915,38342,0x25f5,23.0,4.8,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,22,20002.49024119101
32916,9083,0x3490,22.0,4.5,Fog,Low,1,Snack,motorcycle,1.0,No,Metropolitian,16,20002.49024119101
32917,5355,0xb710,35.0,4.6,Sunny,Jam,1,Snack,scooter,1.0,No,Metropolitian,18,20002.49024119101
32918,38861,0x292c,28.0,4.0,Stormy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,34,20002.49024119101
32919,40703,0x8ebc,38.0,4.8,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,23,20002.490241167834
32920,22161,0x9454,38.0,4.7,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Urban,33,20002.490241167834
32921,1519,0xb6dd,25.0,4.7,Windy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,15,20002.490241167834
32922,1378,0xa6ab,24.0,4.6,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Urban,49,20002.490241167834
